token	uid	value
epilogue_malename	1101	Paulson
epilogue_malename	1102	Paxton
epilogue_malename	1103	Payton
epilogue_malename	1104	Penei
epilogue_malename	1105	Percy
epilogue_malename	1106	Pernell
epilogue_malename	1107	Perrion
epilogue_malename	1108	Pete
epilogue_malename	1109	Peter
epilogue_malename	1110	Peyton
epilogue_malename	1111	Pharaoh
epilogue_malename	1112	Pharoah
epilogue_malename	1113	Pharoh
epilogue_malename	1114	Phidarian
epilogue_malename	1115	Phil
epilogue_malename	1116	Philip
epilogue_malename	1117	Phillip
epilogue_malename	1118	Picasso
epilogue_malename	1119	Pierre
epilogue_malename	1120	PJ
epilogue_malename	1121	Poona
epilogue_malename	1122	Porter
epilogue_malename	1123	Pressley
epilogue_malename	1124	Preston
epilogue_malename	1125	Prince
epilogue_malename	1126	Qadree
epilogue_malename	1127	Quandre
epilogue_malename	1128	Quartney
epilogue_malename	1129	Quatro
epilogue_malename	1130	Quay
epilogue_malename	1131	Quentin
epilogue_malename	1132	Quenton
epilogue_malename	1133	Quez
epilogue_malename	1134	Quincy
epilogue_malename	1135	Quinn
epilogue_malename	1136	Quinnen
epilogue_malename	1137	Quintez
epilogue_malename	1138	Quinton
epilogue_malename	1139	Qwuantrezz
epilogue_malename	1140	Ra'Shaun
epilogue_malename	1141	Racey
epilogue_malename	1142	Rachaad
epilogue_malename	1143	Raekwon
epilogue_malename	1144	Raheem
epilogue_malename	1145	Rakeem
epilogue_malename	1146	Raleigh
epilogue_malename	1147	Ramon
epilogue_malename	1148	Randall
epilogue_malename	1149	Randy
epilogue_malename	1150	Raphael
epilogue_malename	1151	Rashaad
epilogue_malename	1152	Rashaan
epilogue_malename	1153	Rashad
epilogue_malename	1154	Rashan
epilogue_malename	1155	Rashard
epilogue_malename	1156	Rashawn
epilogue_malename	1157	Rashede
epilogue_malename	1158	Rasheed
epilogue_malename	1159	Rasheem
epilogue_malename	1160	Rashid
epilogue_malename	1161	Rashod
epilogue_malename	1162	Rasul
epilogue_malename	1163	Raven
epilogue_malename	1164	Ray
epilogue_malename	1165	Ray-Ray
epilogue_malename	1166	Raymond
epilogue_malename	1167	Rayshad
epilogue_malename	1168	Rayshawn
epilogue_malename	1169	Rees
epilogue_malename	1170	Reggie
epilogue_malename	1171	Reid
epilogue_malename	1172	Renell
epilogue_malename	1173	Reshad
epilogue_malename	1174	Reuben
epilogue_malename	1175	Rex
epilogue_malename	1176	Rhamondre
epilogue_malename	1177	Rhett
epilogue_malename	1178	Ricardo
epilogue_malename	1179	Richard
epilogue_malename	1180	Richie
epilogue_malename	1181	Rick
epilogue_malename	1182	Ricky
epilogue_malename	1183	Rico
epilogue_malename	1184	Rigoberto
epilogue_malename	1185	Riley
epilogue_malename	1186	River
epilogue_malename	1187	RJ
epilogue_malename	1188	Rob
epilogue_malename	1189	Robbie
epilogue_malename	1190	Robby
epilogue_malename	1191	Robert
epilogue_malename	1192	Robertson
epilogue_malename	1193	Roc
epilogue_malename	1194	Rock
epilogue_malename	1195	Rod
epilogue_malename	1196	Rodarius
epilogue_malename	1197	Roderic
epilogue_malename	1198	Roderick
epilogue_malename	1199	Rodger
epilogue_malename	1200	Rodney
epilogue_malename	1201	Rodrigo
epilogue_malename	1202	Roger
epilogue_malename	1203	Rolan
epilogue_malename	1204	Romello
epilogue_malename	1205	Romeo
epilogue_malename	1206	Ron
epilogue_malename	1207	Ronald
epilogue_malename	1208	Rondale
epilogue_malename	1209	Ronnie
epilogue_malename	1210	Rontez
epilogue_malename	1211	Roosevelt
epilogue_malename	1212	Roquan
epilogue_malename	1213	Ross
epilogue_malename	1214	Roubbens
epilogue_malename	1215	Roy
epilogue_malename	1216	Royce
epilogue_malename	1217	Rudy
epilogue_malename	1218	Russ
epilogue_malename	1219	Russell
epilogue_malename	1220	Ryan
epilogue_malename	1221	Ryder
epilogue_malename	1222	Ryquell
epilogue_malename	1223	Rysen
epilogue_malename	1224	Saahdiq
epilogue_malename	1225	Sadarius
epilogue_malename	1226	Saeed
epilogue_malename	1227	Saivion
epilogue_malename	1228	Salvon
epilogue_malename	1229	Sam
epilogue_malename	1230	Samaje
epilogue_malename	1231	Sammis
epilogue_malename	1232	Sammy
epilogue_malename	1233	Samori
epilogue_malename	1234	Samson
epilogue_malename	1235	Samuel
epilogue_malename	1236	Santos
epilogue_malename	1237	Saquan
epilogue_malename	1238	Saquon
epilogue_malename	1239	Scott
epilogue_malename	1240	Scottie
epilogue_malename	1241	Scotty
epilogue_malename	1242	Sean
epilogue_malename	1243	Sebastian
epilogue_malename	1244	Segun
epilogue_malename	1245	Senio
epilogue_malename	1246	Senorise
epilogue_malename	1247	Sergio
epilogue_malename	1248	Seth
epilogue_malename	1249	Sewo
epilogue_malename	1250	Shaka
epilogue_malename	1251	Shakial
epilogue_malename	1252	Shalom
epilogue_malename	1253	Shamar
epilogue_malename	1254	Shane
epilogue_malename	1255	Shaq
epilogue_malename	1256	Shaquem
epilogue_malename	1257	Shaquil
epilogue_malename	1258	Shaquill
epilogue_malename	1259	Shaquille
epilogue_malename	1260	Shareef
epilogue_malename	1261	Sharif
epilogue_malename	1262	Sharrod
epilogue_malename	1263	Shaun
epilogue_malename	1264	Shawn
epilogue_malename	1265	Shelby
epilogue_malename	1266	Sheldon
epilogue_malename	1267	Sheldrick
epilogue_malename	1268	Shemar
epilogue_malename	1269	Sherrick
epilogue_malename	1270	Shi
epilogue_malename	1271	Shilique
epilogue_malename	1272	Shon
epilogue_malename	1273	Shy
epilogue_malename	1274	Sidney
epilogue_malename	1275	Silas
epilogue_malename	1276	Simeon
epilogue_malename	1277	Simi
epilogue_malename	1278	Simon
epilogue_malename	1279	Sione
epilogue_malename	1280	Siran
epilogue_malename	1281	Skai
epilogue_malename	1282	Skylar
epilogue_malename	1283	Skyy
epilogue_malename	1284	Snoop
epilogue_malename	1285	Solomon
epilogue_malename	1286	Sony
epilogue_malename	1287	Spencer
epilogue_malename	1288	Stanley
epilogue_malename	1289	Stantley
epilogue_malename	1290	Star
epilogue_malename	1291	Stefen
epilogue_malename	1292	Stefon
epilogue_malename	1293	Step
epilogue_malename	1294	Stephen
epilogue_malename	1295	Stephon
epilogue_malename	1296	Stephone
epilogue_malename	1297	Sterling
epilogue_malename	1298	Steve
epilogue_malename	1299	Steven
epilogue_malename	1300	Stone
epilogue_malename	1301	Storm
epilogue_malename	1302	Sylvester
epilogue_malename	1303	T.J.
epilogue_malename	1304	T.Y.
epilogue_malename	1305	Ta'Quon
epilogue_malename	1306	Taco
epilogue_malename	1307	Tae
epilogue_malename	1308	Tahir
epilogue_malename	1309	Taiwan
epilogue_malename	1310	Taj
epilogue_malename	1311	Tajae
epilogue_malename	1312	Takkarist
epilogue_malename	1313	Talanoa
epilogue_malename	1314	Tanner
epilogue_malename	1315	Tanoh
epilogue_malename	1316	Tanzel
epilogue_malename	1317	Tarell
epilogue_malename	1318	Tarik
epilogue_malename	1319	Tariq
epilogue_malename	1320	Taron
epilogue_malename	1321	Tarron
epilogue_malename	1322	Tarvarius
epilogue_malename	1323	Tarvarus
epilogue_malename	1324	Tashaun
epilogue_malename	1325	Taven
epilogue_malename	1326	Taveze
epilogue_malename	1327	Tavierre
epilogue_malename	1328	Tavon
epilogue_malename	1329	Tay
epilogue_malename	1330	Taybor
epilogue_malename	1331	Taylor
epilogue_malename	1332	Taysom
epilogue_malename	1333	Taywan
epilogue_malename	1334	Teagan
epilogue_malename	1335	Teair
epilogue_malename	1336	Ted
epilogue_malename	1337	Tedarrell
epilogue_malename	1338	Teddy
epilogue_malename	1339	Tedric
epilogue_malename	1340	Tee
epilogue_malename	1341	Teez
epilogue_malename	1342	Tegray
epilogue_malename	1343	Tejan
epilogue_malename	1344	Tenny
epilogue_malename	1345	Terence
epilogue_malename	1346	Terez
epilogue_malename	1347	Terrace
epilogue_malename	1348	Terrance
epilogue_malename	1349	Terrel
epilogue_malename	1350	Terrell
epilogue_malename	1351	Terrence
epilogue_malename	1352	Terron
epilogue_malename	1353	Terry
epilogue_malename	1354	Tershawn
epilogue_malename	1355	Teton
epilogue_malename	1356	Tevaughn
epilogue_malename	1357	Teven
epilogue_malename	1358	Tevin
epilogue_malename	1359	Tevon
epilogue_malename	1360	Thaddeus
epilogue_malename	1361	Thayer
epilogue_malename	1362	Theo
epilogue_malename	1363	Thomas
epilogue_malename	1364	Thurston
epilogue_malename	1365	Tim
epilogue_malename	1366	Tito
epilogue_malename	1367	TJ
epilogue_malename	1368	Toa
epilogue_malename	1369	Todd
epilogue_malename	1370	Tom
epilogue_malename	1371	Tomasi
epilogue_malename	1372	Tommy
epilogue_malename	1373	Tony
epilogue_malename	1374	Torry
epilogue_malename	1375	Trace
epilogue_malename	1376	Tracy
epilogue_malename	1377	Trae
epilogue_malename	1378	Trai
epilogue_malename	1379	Tramaine
epilogue_malename	1380	Tramon
epilogue_malename	1381	Travin
epilogue_malename	1382	Travis
epilogue_malename	1383	Travon
epilogue_malename	1384	Trayone
epilogue_malename	1385	Trayveon
epilogue_malename	1386	Trayvon
epilogue_malename	1387	Tre
epilogue_malename	1388	Tre'Davious
epilogue_malename	1389	Tre'Quan
epilogue_malename	1390	Tre`
epilogue_malename	1391	Tremaine
epilogue_malename	1392	Tremayne
epilogue_malename	1393	Tremon
epilogue_malename	1394	Trent
epilogue_malename	1395	Trenton
epilogue_malename	1396	Trequan
epilogue_malename	1397	Tress
epilogue_malename	1398	Trestan
epilogue_malename	1399	Trevis
epilogue_malename	1400	Trevon
epilogue_malename	1401	Trevor
epilogue_malename	1402	Trey
epilogue_malename	1403	Treylon
epilogue_malename	1404	Treyvon
epilogue_malename	1405	Trill
epilogue_malename	1406	Trinity
epilogue_malename	1407	Trishton
epilogue_malename	1408	Tristan
epilogue_malename	1409	Tristin
epilogue_malename	1410	Troy
epilogue_malename	1411	Troymaine
epilogue_malename	1412	Trumaine
epilogue_malename	1413	Trystan
epilogue_malename	1414	Trysten
epilogue_malename	1415	Tua
epilogue_malename	1416	Tucker
epilogue_malename	1417	Tutu
epilogue_malename	1418	Tuzar
epilogue_malename	1419	Ty
epilogue_malename	1420	Ty'Son
epilogue_malename	1421	Tycen
epilogue_malename	1422	Tye
epilogue_malename	1423	Tyeler
epilogue_malename	1424	Tylan
epilogue_malename	1425	Tyler
epilogue_malename	1426	Tyquan
epilogue_malename	1427	Tyrann
epilogue_malename	1428	Tyre
epilogue_malename	1429	Tyree
epilogue_malename	1430	Tyreek
epilogue_malename	1431	Tyreke
epilogue_malename	1432	Tyrel
epilogue_malename	1433	Tyrell
epilogue_malename	1434	Tyrion
epilogue_malename	1435	Tyrod
epilogue_malename	1436	Tyron
epilogue_malename	1437	Tyrone
epilogue_malename	1438	Tyson
epilogue_malename	1439	Tytus
epilogue_malename	1440	Tyus
epilogue_malename	1441	Uchenna
epilogue_malename	1442	Ugo
epilogue_malename	1443	Ugochukwu
epilogue_malename	1444	Ulysees
epilogue_malename	1445	Van
epilogue_malename	1446	Vance
epilogue_malename	1447	Vederian
epilogue_malename	1448	Velus
epilogue_malename	1449	Ventell
epilogue_malename	1450	Vernon
epilogue_malename	1451	Verone
epilogue_malename	1452	Vi
epilogue_malename	1453	Vic
epilogue_malename	1454	Victor
epilogue_malename	1455	Vince
epilogue_malename	1456	Vincent
epilogue_malename	1457	Vinny
epilogue_malename	1458	Virgil
epilogue_malename	1459	Vita
epilogue_malename	1460	Vitaliy
epilogue_malename	1461	Vitas
epilogue_malename	1462	Von
epilogue_malename	1463	Vonn
epilogue_malename	1464	Vontaze
epilogue_malename	1465	Vosean
epilogue_malename	1466	Vyncint
epilogue_malename	1467	Walker
epilogue_malename	1468	Walt
epilogue_malename	1469	Walter
epilogue_malename	1470	Wan'Dale
epilogue_malename	1471	Wayne
epilogue_malename	1472	Wendell
epilogue_malename	1473	Wes
epilogue_malename	1474	Wesley
epilogue_malename	1475	Weston
epilogue_malename	1476	Whitney
epilogue_malename	1477	Wil
epilogue_malename	1478	Will
epilogue_malename	1479	William
epilogue_malename	1480	Willie
epilogue_malename	1481	Willington
epilogue_malename	1482	Wilton
epilogue_malename	1483	Wyatt
epilogue_malename	1484	Xavien
epilogue_malename	1485	Xavier
epilogue_malename	1486	Yannick
epilogue_malename	1487	Yasir
epilogue_malename	1488	Yetur
epilogue_malename	1489	Yodny
epilogue_malename	1490	Yosuah
epilogue_malename	1491	Younghoe
epilogue_malename	1492	Yurik
epilogue_malename	1493	Yusuf
epilogue_malename	1494	Za'Darius
epilogue_malename	1495	Zach
epilogue_malename	1496	Zachary
epilogue_malename	1497	Zack
epilogue_malename	1498	Zaire
epilogue_malename	1499	Zak
epilogue_malename	1500	Zamir
epilogue_malename	1501	Zander
epilogue_malename	1502	Zane
epilogue_malename	1503	Zaquandre
epilogue_malename	1504	Zaven
epilogue_malename	1505	Zay
epilogue_malename	1506	Zayne
epilogue_malename	1507	Zech
epilogue_malename	1508	Zhai
epilogue_malename	1509	Ziggy
epilogue_malename	1510	Zion
epilogue_malename	1511	Zyon
epilogue_country	0	Afghanistan
epilogue_country	1	Albania
epilogue_country	2	Algeria
epilogue_country	3	Andorra
epilogue_country	4	Angola
epilogue_country	5	Antigua and Barbuda
epilogue_country	6	Argentina
epilogue_country	7	Armenia
epilogue_country	8	Australia
epilogue_country	9	Austria
epilogue_country	10	Azerbaijan
epilogue_country	11	Bahamas
epilogue_country	12	Bahrain
epilogue_country	13	Bangladesh
epilogue_country	14	Barbados
epilogue_country	15	Belarus
epilogue_country	16	Belgium
epilogue_country	17	Belize
epilogue_country	18	Benin
epilogue_country	19	Bhutan
epilogue_country	20	Bolivia
epilogue_country	21	Bosnia and Herzegovina
epilogue_country	22	Botswana
epilogue_country	23	Brazil
epilogue_country	24	Brunei
epilogue_country	25	Bulgaria
epilogue_country	26	Burkina Faso
epilogue_country	27	Burundi
epilogue_country	28	Côte d'Ivoire
epilogue_country	29	Cabo Verde
epilogue_country	30	Cambodia
epilogue_country	31	Cameroon
epilogue_country	32	Canada
epilogue_country	33	The Central African Republic
epilogue_country	34	Chad
epilogue_country	35	Chile
epilogue_country	36	China
epilogue_country	37	Colombia
epilogue_country	38	Comoros
epilogue_country	39	The Congo
epilogue_country	40	Costa Rica
epilogue_country	41	Croatia
epilogue_country	42	Cuba
epilogue_country	43	Cyprus
epilogue_country	44	Czechia
epilogue_country	45	The Democratic Republic of the Congo
epilogue_country	46	Denmark
epilogue_country	47	Djibouti
epilogue_country	48	Dominica
epilogue_country	49	The Dominican Republic
epilogue_country	50	Ecuador
epilogue_country	51	Egypt
epilogue_country	52	El Salvador
epilogue_country	53	Equatorial Guinea
epilogue_country	54	Eritrea
epilogue_country	55	Estonia
epilogue_country	56	Eswatini
epilogue_country	57	Ethiopia
epilogue_country	58	Fiji
epilogue_country	59	Finland
epilogue_country	60	France
epilogue_country	61	Gabon
epilogue_country	62	Gambia
epilogue_country	63	Georgia
epilogue_country	64	Germany
epilogue_country	65	Ghana
epilogue_country	66	Greece
epilogue_country	67	Grenada
epilogue_country	68	Guatemala
epilogue_country	69	Guinea
epilogue_country	70	Guinea-Bissau
epilogue_country	71	Guyana
epilogue_country	72	Haiti
epilogue_country	73	Holy See
epilogue_country	74	Honduras
epilogue_country	75	Hungary
epilogue_country	76	Iceland
epilogue_country	77	India
epilogue_country	78	Indonesia
epilogue_country	79	Iran
epilogue_country	80	Iraq
epilogue_country	81	Ireland
epilogue_country	82	Israel
epilogue_country	83	Italy
epilogue_country	84	Jamaica
epilogue_country	85	Japan
epilogue_country	86	Jordan
epilogue_country	87	Kazakhstan
epilogue_country	88	Kenya
epilogue_country	89	Kiribati
epilogue_country	90	Kuwait
epilogue_country	91	Kyrgyzstan
epilogue_country	92	Laos
epilogue_country	93	Latvia
epilogue_country	94	Lebanon
epilogue_country	95	Lesotho
epilogue_country	96	Liberia
epilogue_country	97	Libya
epilogue_country	98	Liechtenstein
epilogue_country	99	Lithuania
epilogue_country	100	Luxembourg
epilogue_country	101	Madagascar
epilogue_country	102	Malawi
epilogue_country	103	Malaysia
epilogue_country	104	Maldives
epilogue_country	105	Mali
epilogue_country	106	Malta
epilogue_country	107	The Marshall Islands
epilogue_country	108	Mauritania
epilogue_country	109	Mauritius
epilogue_country	110	Mexico
epilogue_country	111	Micronesia
epilogue_country	112	Moldova
epilogue_country	113	Monaco
epilogue_country	114	Mongolia
epilogue_country	115	Montenegro
epilogue_country	116	Morocco
epilogue_country	117	Mozambique
epilogue_country	118	Myanmar
epilogue_country	119	Namibia
epilogue_country	120	Nauru
epilogue_country	121	Nepal
epilogue_country	122	Netherlands
epilogue_country	123	New Zealand
epilogue_country	124	Nicaragua
epilogue_country	125	Niger
epilogue_country	126	Nigeria
epilogue_country	127	North Macedonia
epilogue_country	128	Norway
epilogue_country	129	Oman
epilogue_country	130	Pakistan
epilogue_country	131	Palau
epilogue_country	132	Palestine
epilogue_country	133	Panama
epilogue_country	134	Papua New Guinea
epilogue_country	135	Paraguay
epilogue_country	136	Peru
epilogue_country	137	Philippines
epilogue_country	138	Poland
epilogue_country	139	Portugal
epilogue_country	140	Qatar
epilogue_country	141	Romania
epilogue_country	142	Russia
epilogue_country	143	Rwanda
epilogue_country	144	Saint Kitts and Nevis
epilogue_country	145	Saint Lucia
epilogue_country	146	Saint Vincent and the Grenadines
epilogue_country	147	Samoa
epilogue_country	148	San Marino
epilogue_country	149	Sao Tome and Principe
epilogue_country	150	Saudi Arabia
epilogue_country	151	Senegal
epilogue_country	152	Serbia
epilogue_country	153	Seychelles
epilogue_country	154	Sierra Leone
epilogue_country	155	Singapore
epilogue_country	156	Slovakia
epilogue_country	157	Slovenia
epilogue_country	158	The Solomon Islands
epilogue_country	159	Somalia
epilogue_country	160	South Africa
epilogue_country	161	South Korea
epilogue_country	162	South Sudan
epilogue_country	163	Spain
epilogue_country	164	Sri Lanka
epilogue_country	165	Sudan
epilogue_country	166	Suriname
epilogue_country	167	Sweden
epilogue_country	168	Switzerland
epilogue_country	169	Syria
epilogue_country	170	Tajikistan
epilogue_country	171	Tanzania
epilogue_country	172	Thailand
epilogue_country	173	Timor-Leste
epilogue_country	174	Togo
epilogue_country	175	Tonga
epilogue_country	176	Trinidad and Tobago
epilogue_country	177	Tunisia
epilogue_country	178	Turkey
epilogue_country	179	Turkmenistan
epilogue_country	180	Tuvalu
epilogue_country	181	Uganda
epilogue_country	182	Ukraine
epilogue_country	183	The United Arab Emirates
epilogue_country	184	The U.K.
epilogue_country	185	Uruguay
epilogue_country	186	Uzbekistan
epilogue_country	187	Vanuatu
epilogue_country	188	Venezuela
epilogue_country	189	Vietnam
epilogue_country	190	Yemen
epilogue_country	191	Zambia
epilogue_country	192	Zimbabwe
epilogue_college	0	Boston C.
epilogue_college	1	Clemson
epilogue_college	2	Durham
epilogue_college	3	Florida S.
epilogue_college	4	Georgia T.
epilogue_college	5	Louisville
epilogue_college	6	Miami F.
epilogue_college	7	N.C. S.
epilogue_college	8	N.C.
epilogue_college	9	Pittsburgh
epilogue_college	10	Syracuse
epilogue_college	11	Virginia
epilogue_college	12	Virginia T.
epilogue_college	13	Winston S.
epilogue_college	14	Cincinnati
epilogue_college	15	E. Carolina
epilogue_college	16	Houston
epilogue_college	17	Memphis
epilogue_college	18	Annapolis
epilogue_college	19	Southern M.
epilogue_college	20	S. Florida
epilogue_college	21	Philadelphia
epilogue_college	22	New Orleans
epilogue_college	23	Tulsa
epilogue_college	24	C. Florida
epilogue_college	25	Waco
epilogue_college	26	Iowa S.
epilogue_college	27	Kansas
epilogue_college	28	Kansas S.
epilogue_college	29	Oklahoma
epilogue_college	30	Oklahoma S.
epilogue_college	31	Ft. Worth
epilogue_college	32	Texas
epilogue_college	33	Texas T.
epilogue_college	34	W. Virginia
epilogue_college	35	Illinois
epilogue_college	36	Indiana
epilogue_college	37	Iowa
epilogue_college	38	Maryland
epilogue_college	39	Michigan
epilogue_college	40	Michigan S.
epilogue_college	41	Minnesota
epilogue_college	42	Nebraska
epilogue_college	43	Evanston
epilogue_college	44	Ohio S.
epilogue_college	45	Pennsylv. S.
epilogue_college	46	Indiana P.
epilogue_college	47	New Jersey
epilogue_college	48	Wisconsin
epilogue_college	49	Charlotte
epilogue_college	50	Florida I.
epilogue_college	51	Florida A.
epilogue_college	52	Louisiana T.
epilogue_college	53	Huntington
epilogue_college	54	M. Tennessee
epilogue_college	55	N. Texas
epilogue_college	56	Norfolk
epilogue_college	57	Houston R.
epilogue_college	58	S. Miss.
epilogue_college	59	Alabama B.
epilogue_college	60	El Paso
epilogue_college	61	San Antonio
epilogue_college	62	W. Kentucky
epilogue_college	63	Lynchburg
epilogue_college	64	W. Point
epilogue_college	65	Provo
epilogue_college	66	N.M. S.
epilogue_college	67	South Bend
epilogue_college	68	Connecticut
epilogue_college	69	Mass.
epilogue_college	70	Akron
epilogue_college	71	Muncie S.
epilogue_college	72	Bowling G.
epilogue_college	73	Buffalo
epilogue_college	74	C. Michigan
epilogue_college	75	E. Michigan
epilogue_college	76	Kent
epilogue_college	77	Miami O.
epilogue_college	78	N. Illinois
epilogue_college	79	Ohio
epilogue_college	80	Toledo
epilogue_college	81	W. Michigan
epilogue_college	82	Co. Springs
epilogue_college	83	Boise
epilogue_college	84	Colorado S.
epilogue_college	85	Fresno
epilogue_college	86	Hawaii
epilogue_college	87	Nevada
epilogue_college	88	New Mexico
epilogue_college	89	San Diego S.
epilogue_college	90	San Jose
epilogue_college	91	Las Vegas
epilogue_college	92	Utah S.
epilogue_college	93	Wyoming
epilogue_college	94	Arizona
epilogue_college	95	Arizona S.
epilogue_college	96	California
epilogue_college	97	Colorado
epilogue_college	98	Oregon
epilogue_college	99	Oregon S.
epilogue_college	100	Palo Alto
epilogue_college	101	Los Angeles
epilogue_college	102	Cal. So.
epilogue_college	103	Utah
epilogue_college	104	Washington
epilogue_college	105	Wash. S.
epilogue_college	106	Alabama
epilogue_college	107	Arkansas
epilogue_college	108	Auburn
epilogue_college	109	Florida
epilogue_college	110	Georgia
epilogue_college	111	Kentucky
epilogue_college	112	Louisiana S.
epilogue_college	113	Miss. S.
epilogue_college	114	Missouri
epilogue_college	115	Mississippi
epilogue_college	116	S. Carolina
epilogue_college	117	Tennessee
epilogue_college	118	Texas A.
epilogue_college	119	Nashville
epilogue_college	120	Appalachian
epilogue_college	121	Arkansas S.
epilogue_college	122	C. Carolina
epilogue_college	123	Georgia So.
epilogue_college	124	Georgia S.
epilogue_college	125	Louisiana
epilogue_college	126	Louisiana M.
epilogue_college	127	S. Alabama
epilogue_college	128	Texas S.
epilogue_college	129	Troy
epilogue_college	130	Harrisonb'g
epilogue_college	131	Clarksville
epilogue_college	132	C. Arkansas
epilogue_college	133	E. Kentucky
epilogue_college	134	J'ville S.
epilogue_college	135	Kennesaw
epilogue_college	136	N. Alabama
epilogue_college	137	S.L. Obispo
epilogue_college	138	E. Wash.
epilogue_college	139	Idaho
epilogue_college	140	Idaho S.
epilogue_college	141	Montana
epilogue_college	142	Montana S.
epilogue_college	143	N. Arizona
epilogue_college	144	N. Colorado
epilogue_college	145	Portland S.
epilogue_college	146	Sacramento
epilogue_college	147	Cal. D.
epilogue_college	148	Ogden
epilogue_college	149	Rhode I. B.
epilogue_college	150	N.C. Baptist
epilogue_college	151	Charleston S.
epilogue_college	152	N.C.G.W.
epilogue_college	153	N.C. A.
epilogue_college	154	Pitts. R.M.
epilogue_college	155	Albany
epilogue_college	156	Delaware
epilogue_college	157	N.C. E.
epilogue_college	158	Hampton
epilogue_college	159	Maine
epilogue_college	160	N. Hampshire
epilogue_college	161	Rhode I.
epilogue_college	162	Richmond
epilogue_college	163	Stony B.
epilogue_college	164	Towson
epilogue_college	165	Phil. Cath.
epilogue_college	166	W'msburg
epilogue_college	167	Providence
epilogue_college	168	Manhattan
epilogue_college	169	Ithaca
epilogue_college	170	Hanover
epilogue_college	171	Cambridge
epilogue_college	172	Pennsylvania
epilogue_college	173	N. Jersey P.
epilogue_college	174	New Haven
epilogue_college	175	Delaware S.
epilogue_college	176	Wash. D.C.
epilogue_college	177	Balti. M.S.
epilogue_college	178	Norfolk S.
epilogue_college	179	N.C. C.
epilogue_college	180	S.C. S.
epilogue_college	181	Illinois S.
epilogue_college	182	Indiana S.
epilogue_college	183	Missouri S.
epilogue_college	184	N. Dakota
epilogue_college	185	N. Dakota S.
epilogue_college	186	N. Iowa
epilogue_college	187	S. Dakota
epilogue_college	188	S. Dakota S.
epilogue_college	189	S. Illinois
epilogue_college	190	W. Illinois
epilogue_college	191	Youngstown
epilogue_college	192	C. Conn.
epilogue_college	193	Pitt. D.
epilogue_college	194	Long Island
epilogue_college	195	N. Andover
epilogue_college	196	Fairfield
epilogue_college	197	Johnstown
epilogue_college	198	Brockton
epilogue_college	199	Staten I.
epilogue_college	200	E. Illinois
epilogue_college	201	S. Charles
epilogue_college	202	Murray
epilogue_college	203	Missouri S.E.
epilogue_college	204	Tennessee S.
epilogue_college	205	Tennessee T.
epilogue_college	206	Tennessee M.
epilogue_college	207	Lewisburg
epilogue_college	208	Hamilton
epilogue_college	209	Bronx
epilogue_college	210	D.C. Cath.
epilogue_college	211	Worcester
epilogue_college	212	Easton
epilogue_college	213	Bethlehem
epilogue_college	214	Indianapolis
epilogue_college	215	N.C. D.
epilogue_college	216	Dayton
epilogue_college	217	Des Moines
epilogue_college	218	P'keepsie
epilogue_college	219	Morehead
epilogue_college	220	Clinton
epilogue_college	221	St. Paul
epilogue_college	222	San Diego
epilogue_college	223	DeLand
epilogue_college	224	Indiana V.
epilogue_college	225	Chattanooga
epilogue_college	226	Charlst'n C.
epilogue_college	227	E. Tennessee
epilogue_college	228	Greenville
epilogue_college	229	Macon
epilogue_college	230	B'ham S.
epilogue_college	231	W. Carolina
epilogue_college	232	Spartanburg
epilogue_college	233	Virginia M.
epilogue_college	234	Houston B.
epilogue_college	235	S.A. Catholic
epilogue_college	236	Beaumont
epilogue_college	237	L. Charles
epilogue_college	238	Thibodaux
epilogue_college	239	Nachitoches
epilogue_college	240	LA. S.E.
epilogue_college	241	Texas A.C.
epilogue_college	242	Alabama A.
epilogue_college	243	Alabama S.
epilogue_college	244	Daytona B.
epilogue_college	245	Fla. A.M.
epilogue_college	246	Jackson
epilogue_college	247	Miss. V.S.
epilogue_college	248	Lorman
epilogue_college	249	Arkansas P.
epilogue_college	250	Grambling
epilogue_college	251	Prairie V.
epilogue_college	252	Baton Rouge
epilogue_college	253	Texas So.
epilogue_college	254	Abilene
epilogue_college	255	Huntsville
epilogue_college	256	S. Utah
epilogue_college	257	Nacogdoches
epilogue_college	258	Stephenville
epilogue_college	259	Utah T.
epilogue_college	260	N. Jersey M.
epilogue_proteam	0	Buffalo
epilogue_proteam	1	Miami
epilogue_proteam	2	New England
epilogue_proteam	3	New York J
epilogue_proteam	4	Denver
epilogue_proteam	5	Kansas City
epilogue_proteam	6	Los Angeles C
epilogue_proteam	7	Las Vegas
epilogue_proteam	8	Baltimore
epilogue_proteam	9	Cincinnati
epilogue_proteam	10	Cleveland
epilogue_proteam	11	Pittsburgh
epilogue_proteam	12	Houston
epilogue_proteam	13	Indianapolis
epilogue_proteam	14	Jacksonville
epilogue_proteam	15	Tennessee
epilogue_proteam	16	Dallas
epilogue_proteam	17	New York G
epilogue_proteam	18	Philadelphia
epilogue_proteam	19	Washington
epilogue_proteam	20	Arizona
epilogue_proteam	21	Los Angeles R
epilogue_proteam	22	San Francisco
epilogue_proteam	23	Seattle
epilogue_proteam	24	Chicago
epilogue_proteam	25	Detroit
epilogue_proteam	26	Green Bay
epilogue_proteam	27	Minnesota
epilogue_proteam	28	Atlanta
epilogue_proteam	29	Carolina
epilogue_proteam	30	New Orleans
epilogue_proteam	31	Tampa Bay
epilogue_subject	0	Accounting
