year	week	away_team	home_team	away_score	home_score
1	10	78	67	-1	-1
1	10	80	75	-1	-1
1	10	81	37	-1	-1
1	10	82	287	-1	-1
1	10	84	166	-1	-1
1	10	86	148	-1	-1
1	10	87	47	-1	-1
1	10	88	152	-1	-1
1	10	91	83	-1	-1
1	10	94	92	-1	-1
1	10	101	38	-1	-1
1	10	104	33	-1	-1
1	10	106	102	-1	-1
1	10	107	108	-1	-1
1	10	109	113	-1	-1
1	10	110	103	-1	-1
1	10	112	105	-1	-1
1	10	115	121	-1	-1
1	10	116	124	-1	-1
1	10	119	76	-1	-1
1	10	120	114	-1	-1
1	10	122	123	-1	-1
1	10	125	118	-1	-1
1	10	129	131	-1	-1
1	10	134	135	-1	-1
1	10	136	126	-1	-1
1	10	137	132	-1	-1
1	10	138	100	-1	-1
1	10	142	143	-1	-1
1	10	144	147	-1	-1
1	10	146	149	-1	-1
1	10	150	145	-1	-1
1	10	151	141	-1	-1
1	10	153	90	-1	-1
1	10	154	159	-1	-1
1	10	155	127	-1	-1
1	10	157	161	-1	-1
1	10	158	160	-1	-1
1	10	162	85	-1	-1
1	10	165	164	-1	-1
1	10	169	179	-1	-1
1	10	174	170	-1	-1
1	10	176	172	-1	-1
1	10	177	178	-1	-1
1	10	180	175	-1	-1
1	10	181	183	-1	-1
1	10	184	235	-1	-1
1	10	185	192	-1	-1
1	10	186	233	-1	-1
1	10	187	191	-1	-1
1	10	193	96	-1	-1
1	10	194	190	-1	-1
1	10	196	209	-1	-1
1	10	197	198	-1	-1
1	10	200	199	-1	-1
1	10	201	205	-1	-1
1	10	206	203	-1	-1
1	10	207	256	-1	-1
1	10	212	211	-1	-1
1	10	213	232	-1	-1
1	10	218	214	-1	-1
1	10	219	217	-1	-1
1	10	220	216	-1	-1
1	10	223	222	-1	-1
1	10	225	226	-1	-1
1	10	227	229	-1	-1
1	10	230	228	-1	-1
1	10	236	237	-1	-1
1	10	240	239	-1	-1
1	10	241	245	-1	-1
1	10	242	244	-1	-1
1	10	248	252	-1	-1
1	10	250	254	-1	-1
1	10	253	249	-1	-1
1	10	257	258	-1	-1
1	10	260	262	-1	-1
1	10	261	238	-1	-1
1	10	264	265	-1	-1
1	10	266	269	-1	-1
1	10	272	285	-1	-1
1	10	273	270	-1	-1
1	10	274	284	-1	-1
1	10	276	281	-1	-1
1	10	279	278	-1	-1
1	10	282	277	-1	-1
1	10	283	280	-1	-1
1	10	290	168	-1	-1
1	10	291	286	-1	-1
1	11	37	143	-1	-1
1	11	38	36	-1	-1
1	11	41	77	-1	-1
1	11	42	32	-1	-1
1	11	43	65	-1	-1
1	11	45	150	-1	-1
1	11	47	149	-1	-1
1	11	51	53	-1	-1
1	11	59	97	-1	-1
1	11	60	58	-1	-1
1	11	62	56	-1	-1
1	11	63	48	-1	-1
1	11	64	46	-1	-1
1	11	67	74	-1	-1
1	11	68	72	-1	-1
1	11	69	73	-1	-1
1	11	70	71	-1	-1
1	11	75	78	-1	-1
1	11	79	76	-1	-1
1	11	80	44	-1	-1
1	11	81	50	-1	-1
1	11	82	95	-1	-1
1	11	83	49	-1	-1
1	11	87	52	-1	-1
1	11	88	85	-1	-1
1	11	89	91	-1	-1
1	11	90	154	-1	-1
1	11	92	166	-1	-1
1	11	93	54	-1	-1
1	11	98	94	-1	-1
1	11	99	134	-1	-1
1	11	101	105	-1	-1
1	11	102	112	-1	-1
1	11	103	108	-1	-1
1	11	104	113	-1	-1
1	11	107	111	-1	-1
1	11	109	106	-1	-1
1	11	114	117	-1	-1
1	11	116	120	-1	-1
1	11	123	115	-1	-1
1	11	125	132	-1	-1
1	11	127	133	-1	-1
1	11	128	136	-1	-1
1	11	137	130	-1	-1
1	11	139	140	-1	-1
1	11	141	146	-1	-1
1	11	142	145	-1	-1
1	11	147	138	-1	-1
1	11	151	148	-1	-1
1	11	152	162	-1	-1
1	11	157	156	-1	-1
1	11	158	155	-1	-1
1	11	159	161	-1	-1
1	11	160	129	-1	-1
1	11	163	164	-1	-1
1	11	165	289	-1	-1
1	11	167	273	-1	-1
1	11	170	169	-1	-1
1	11	174	180	-1	-1
1	11	175	173	-1	-1
1	11	177	171	-1	-1
1	11	179	178	-1	-1
1	11	182	195	-1	-1
1	11	183	236	-1	-1
1	11	191	189	-1	-1
1	11	192	188	-1	-1
1	11	193	187	-1	-1
1	11	196	292	-1	-1
1	11	197	66	-1	-1
1	11	199	211	-1	-1
1	11	201	172	-1	-1
1	11	202	204	-1	-1
1	11	206	205	-1	-1
1	11	207	253	-1	-1
1	11	209	208	-1	-1
1	11	214	220	-1	-1
1	11	215	221	-1	-1
1	11	216	218	-1	-1
1	11	219	213	-1	-1
1	11	222	110	-1	-1
1	11	224	227	-1	-1
1	11	228	225	-1	-1
1	11	229	231	-1	-1
1	11	230	235	-1	-1
1	11	234	144	-1	-1
1	11	237	184	-1	-1
1	11	238	232	-1	-1
1	11	240	241	-1	-1
1	11	244	239	-1	-1
1	11	245	243	-1	-1
1	11	247	246	-1	-1
1	11	248	254	-1	-1
1	11	252	250	-1	-1
1	11	256	255	-1	-1
1	11	258	264	-1	-1
1	11	263	257	-1	-1
1	11	265	259	-1	-1
1	11	266	212	-1	-1
1	11	268	267	-1	-1
1	11	269	271	-1	-1
1	11	272	270	-1	-1
1	11	274	280	-1	-1
1	11	277	233	-1	-1
1	11	278	283	-1	-1
1	11	281	275	-1	-1
1	11	282	279	-1	-1
1	12	32	112	-1	-1
1	12	33	148	-1	-1
1	12	34	42	-1	-1
1	12	35	41	-1	-1
1	12	36	40	-1	-1
1	12	45	38	-1	-1
1	12	47	91	-1	-1
1	12	48	65	-1	-1
1	12	49	89	-1	-1
1	12	50	87	-1	-1
1	12	51	83	-1	-1
1	12	52	81	-1	-1
1	12	53	93	-1	-1
1	12	54	55	-1	-1
1	12	56	64	-1	-1
1	12	57	63	-1	-1
1	12	58	62	-1	-1
1	12	59	61	-1	-1
1	12	72	71	-1	-1
1	12	73	67	-1	-1
1	12	75	69	-1	-1
1	12	76	70	-1	-1
1	12	77	68	-1	-1
1	12	80	79	-1	-1
1	12	85	154	-1	-1
1	12	86	84	-1	-1
1	12	92	82	-1	-1
1	12	95	166	-1	-1
1	12	96	156	-1	-1
1	12	97	60	-1	-1
1	12	100	39	-1	-1
1	12	105	103	-1	-1
1	12	108	150	-1	-1
1	12	111	110	-1	-1
1	12	115	114	-1	-1
1	12	116	122	-1	-1
1	12	119	125	-1	-1
1	12	120	118	-1	-1
1	12	121	117	-1	-1
1	12	124	123	-1	-1
1	12	126	66	-1	-1
1	12	130	127	-1	-1
1	12	131	137	-1	-1
1	12	133	129	-1	-1
1	12	134	128	-1	-1
1	12	136	135	-1	-1
1	12	143	151	-1	-1
1	12	144	140	-1	-1
1	12	145	139	-1	-1
1	12	146	99	-1	-1
1	12	149	141	-1	-1
1	12	152	158	-1	-1
1	12	153	157	-1	-1
1	12	159	101	-1	-1
1	12	160	162	-1	-1
1	12	161	88	-1	-1
1	12	163	284	-1	-1
1	12	164	270	-1	-1
1	12	167	268	-1	-1
1	12	170	176	-1	-1
1	12	171	179	-1	-1
1	12	172	178	-1	-1
1	12	182	197	-1	-1
1	12	184	260	-1	-1
1	12	185	196	-1	-1
1	12	187	195	-1	-1
1	12	188	190	-1	-1
1	12	191	113	-1	-1
1	12	193	199	-1	-1
1	12	200	209	-1	-1
1	12	202	201	-1	-1
1	12	204	206	-1	-1
1	12	205	203	-1	-1
1	12	208	225	-1	-1
1	12	213	223	-1	-1
1	12	217	216	-1	-1
1	12	218	234	-1	-1
1	12	222	214	-1	-1
1	12	227	226	-1	-1
1	12	229	224	-1	-1
1	12	231	230	-1	-1
1	12	233	238	-1	-1
1	12	235	232	-1	-1
1	12	236	186	-1	-1
1	12	242	241	-1	-1
1	12	243	240	-1	-1
1	12	245	210	-1	-1
1	12	246	249	-1	-1
1	12	251	253	-1	-1
1	12	254	252	-1	-1
1	12	255	247	-1	-1
1	12	257	265	-1	-1
1	12	259	258	-1	-1
1	12	262	264	-1	-1
1	12	263	261	-1	-1
1	12	266	142	-1	-1
1	12	269	165	-1	-1
1	12	271	273	-1	-1
1	12	272	291	-1	-1
1	12	275	285	-1	-1
1	12	280	278	-1	-1
1	12	283	277	-1	-1
1	12	287	98	-1	-1
1	12	288	180	-1	-1
1	12	289	286	-1	-1
1	12	290	267	-1	-1
1	12	292	194	-1	-1
1	13	33	43	-1	-1
1	13	35	38	-1	-1
1	13	37	45	-1	-1
1	13	40	34	-1	-1
1	13	44	41	-1	-1
1	13	46	66	-1	-1
1	13	47	49	-1	-1
1	13	55	51	-1	-1
1	13	56	48	-1	-1
1	13	58	101	-1	-1
1	13	62	95	-1	-1
1	13	63	59	-1	-1
1	13	65	64	-1	-1
1	13	67	72	-1	-1
1	13	69	76	-1	-1
1	13	70	78	-1	-1
1	13	71	80	-1	-1
1	13	77	74	-1	-1
1	13	79	75	-1	-1
1	13	81	54	-1	-1
1	13	83	53	-1	-1
1	13	85	159	-1	-1
1	13	86	92	-1	-1
1	13	89	96	-1	-1
1	13	90	88	-1	-1
1	13	91	50	-1	-1
1	13	94	287	-1	-1
1	13	98	84	-1	-1
1	13	99	166	-1	-1
1	13	103	102	-1	-1
1	13	105	107	-1	-1
1	13	106	104	-1	-1
1	13	109	112	-1	-1
1	13	110	108	-1	-1
1	13	114	124	-1	-1
1	13	115	116	-1	-1
1	13	117	123	-1	-1
1	13	118	122	-1	-1
1	13	119	121	-1	-1
1	13	125	120	-1	-1
1	13	127	126	-1	-1
1	13	128	132	-1	-1
1	13	130	134	-1	-1
1	13	131	133	-1	-1
1	13	135	97	-1	-1
1	13	137	136	-1	-1
1	13	138	36	-1	-1
1	13	140	151	-1	-1
1	13	141	142	-1	-1
1	13	146	143	-1	-1
1	13	147	149	-1	-1
1	13	148	150	-1	-1
1	13	153	155	-1	-1
1	13	154	157	-1	-1
1	13	156	32	-1	-1
1	13	161	152	-1	-1
1	13	162	158	-1	-1
1	13	168	163	-1	-1
1	13	169	172	-1	-1
1	13	174	176	-1	-1
1	13	177	175	-1	-1
1	13	178	170	-1	-1
1	13	179	173	-1	-1
1	13	186	228	-1	-1
1	13	187	241	-1	-1
1	13	189	193	-1	-1
1	13	190	192	-1	-1
1	13	194	185	-1	-1
1	13	196	188	-1	-1
1	13	199	202	-1	-1
1	13	203	200	-1	-1
1	13	210	181	-1	-1
1	13	211	291	-1	-1
1	13	214	213	-1	-1
1	13	215	223	-1	-1
1	13	216	222	-1	-1
1	13	217	221	-1	-1
1	13	218	220	-1	-1
1	13	226	208	-1	-1
1	13	229	167	-1	-1
1	13	231	244	-1	-1
1	13	234	219	-1	-1
1	13	236	245	-1	-1
1	13	239	195	-1	-1
1	13	249	255	-1	-1
1	13	251	246	-1	-1
1	13	254	243	-1	-1
1	13	256	250	-1	-1
1	13	260	257	-1	-1
1	13	261	265	-1	-1
1	13	263	258	-1	-1
1	13	264	283	-1	-1
1	13	266	207	-1	-1
1	13	268	171	-1	-1
1	13	269	204	-1	-1
1	13	273	290	-1	-1
1	13	275	282	-1	-1
1	13	276	87	-1	-1
1	13	281	274	-1	-1
1	13	285	279	-1	-1
1	13	286	288	-1	-1
1	13	289	212	-1	-1
1	13	292	198	-1	-1
1	14	32	44	-1	-1
1	14	36	142	-1	-1
1	14	37	39	-1	-1
1	14	38	79	-1	-1
1	14	40	42	-1	-1
1	14	41	33	-1	-1
1	14	43	35	-1	-1
1	14	46	48	-1	-1
1	14	55	93	-1	-1
1	14	58	69	-1	-1
1	14	60	53	-1	-1
1	14	61	97	-1	-1
1	14	65	57	-1	-1
1	14	66	56	-1	-1
1	14	68	73	-1	-1
1	14	70	75	-1	-1
1	14	72	74	-1	-1
1	14	76	71	-1	-1
1	14	77	78	-1	-1
1	14	81	115	-1	-1
1	14	84	94	-1	-1
1	14	89	51	-1	-1
1	14	95	86	-1	-1
1	14	100	87	-1	-1
1	14	102	59	-1	-1
1	14	108	117	-1	-1
1	14	110	101	-1	-1
1	14	111	54	-1	-1
1	14	112	104	-1	-1
1	14	113	67	-1	-1
1	14	121	125	-1	-1
1	14	122	120	-1	-1
1	14	123	119	-1	-1
1	14	124	118	-1	-1
1	14	126	129	-1	-1
1	14	131	64	-1	-1
1	14	132	99	-1	-1
1	14	134	133	-1	-1
1	14	135	127	-1	-1
1	14	136	130	-1	-1
1	14	138	149	-1	-1
1	14	139	148	-1	-1
1	14	143	147	-1	-1
1	14	144	151	-1	-1
1	14	146	145	-1	-1
1	14	152	159	-1	-1
1	14	154	141	-1	-1
1	14	157	88	-1	-1
1	14	160	156	-1	-1
1	14	162	153	-1	-1
1	14	166	82	-1	-1
1	14	167	272	-1	-1
1	14	169	219	-1	-1
1	14	172	98	-1	-1
1	14	173	128	-1	-1
1	14	176	220	-1	-1
1	14	177	163	-1	-1
1	14	180	227	-1	-1
1	14	181	200	-1	-1
1	14	184	276	-1	-1
1	14	185	52	-1	-1
1	14	188	187	-1	-1
1	14	190	189	-1	-1
1	14	192	191	-1	-1
1	14	194	165	-1	-1
1	14	199	245	-1	-1
1	14	201	259	-1	-1
1	14	202	168	-1	-1
1	14	205	198	-1	-1
1	14	206	183	-1	-1
1	14	208	242	-1	-1
1	14	211	286	-1	-1
1	14	212	235	-1	-1
1	14	217	248	-1	-1
1	14	225	137	-1	-1
1	14	229	256	-1	-1
1	14	232	218	-1	-1
1	14	233	213	-1	-1
1	14	236	203	-1	-1
1	14	241	237	-1	-1
1	14	243	186	-1	-1
1	14	244	216	-1	-1
1	14	247	222	-1	-1
1	14	249	214	-1	-1
1	14	250	207	-1	-1
1	14	253	252	-1	-1
1	14	257	279	-1	-1
1	14	258	90	-1	-1
1	14	262	63	-1	-1
1	14	263	275	-1	-1
1	14	267	170	-1	-1
1	14	268	221	-1	-1
1	14	271	239	-1	-1
1	14	274	164	-1	-1
1	14	277	155	-1	-1
1	14	278	270	-1	-1
1	14	283	83	-1	-1
1	14	287	140	-1	-1
1	14	288	210	-1	-1
1	14	289	45	-1	-1
2	1	32	77	-1	-1
2	1	34	138	-1	-1
2	1	35	91	-1	-1
2	1	41	79	-1	-1
2	1	43	56	-1	-1
2	1	46	97	-1	-1
2	1	49	60	-1	-1
2	1	53	71	-1	-1
2	1	54	38	-1	-1
2	1	55	99	-1	-1
2	1	61	106	-1	-1
2	1	72	113	-1	-1
2	1	82	63	-1	-1
2	1	84	65	-1	-1
2	1	86	141	-1	-1
2	1	102	83	-1	-1
2	1	104	101	-1	-1
2	1	105	40	-1	-1
2	1	108	67	-1	-1
2	1	109	76	-1	-1
2	1	115	128	-1	-1
2	1	117	107	-1	-1
2	1	120	39	-1	-1
2	1	122	134	-1	-1
2	1	123	136	-1	-1
2	1	130	139	-1	-1
2	1	137	62	-1	-1
2	1	144	36	-1	-1
2	1	148	161	-1	-1
2	1	151	33	-1	-1
2	1	152	118	-1	-1
2	1	156	64	-1	-1
2	1	157	89	-1	-1
2	1	158	125	-1	-1
2	1	160	87	-1	-1
2	1	164	253	-1	-1
2	1	165	154	-1	-1
2	1	167	94	-1	-1
2	1	170	289	-1	-1
2	1	171	131	-1	-1
2	1	172	191	-1	-1
2	1	173	126	-1	-1
2	1	176	114	-1	-1
2	1	178	121	-1	-1
2	1	179	110	-1	-1
2	1	181	92	-1	-1
2	1	182	57	-1	-1
2	1	184	88	-1	-1
2	1	185	168	-1	-1
2	1	186	204	-1	-1
2	1	187	66	-1	-1
2	1	190	145	-1	-1
2	1	192	180	-1	-1
2	1	193	119	-1	-1
2	1	194	153	-1	-1
2	1	195	250	-1	-1
2	1	196	74	-1	-1
2	1	198	143	-1	-1
2	1	199	230	-1	-1
2	1	200	197	-1	-1
2	1	207	85	-1	-1
2	1	208	222	-1	-1
2	1	209	42	-1	-1
2	1	210	140	-1	-1
2	1	211	44	-1	-1
2	1	212	116	-1	-1
2	1	213	59	-1	-1
2	1	214	259	-1	-1
2	1	217	75	-1	-1
2	1	218	111	-1	-1
2	1	219	103	-1	-1
2	1	223	80	-1	-1
2	1	224	58	-1	-1
2	1	226	205	-1	-1
2	1	227	100	-1	-1
2	1	228	206	-1	-1
2	1	229	96	-1	-1
2	1	231	132	-1	-1
2	1	232	221	-1	-1
2	1	233	248	-1	-1
2	1	234	129	-1	-1
2	1	239	175	-1	-1
2	1	240	147	-1	-1
2	1	241	142	-1	-1
2	1	242	70	-1	-1
2	1	243	225	-1	-1
2	1	247	52	-1	-1
2	1	251	215	-1	-1
2	1	254	127	-1	-1
2	1	256	146	-1	-1
2	1	257	287	-1	-1
2	1	262	271	-1	-1
2	1	263	37	-1	-1
2	1	264	45	-1	-1
2	1	265	272	-1	-1
2	1	266	47	-1	-1
2	1	268	155	-1	-1
2	1	270	159	-1	-1
2	1	273	81	-1	-1
2	1	277	246	-1	-1
2	1	278	149	-1	-1
2	1	279	163	-1	-1
2	1	280	162	-1	-1
2	1	281	150	-1	-1
2	1	282	48	-1	-1
2	1	283	112	-1	-1
2	1	285	269	-1	-1
2	1	286	95	-1	-1
2	1	290	236	-1	-1
2	1	291	237	-1	-1
2	1	292	267	-1	-1
2	2	46	63	-1	-1
2	2	50	99	-1	-1
2	2	51	142	-1	-1
2	2	52	69	-1	-1
2	2	54	33	-1	-1
2	2	57	287	-1	-1
2	2	58	48	-1	-1
2	2	59	75	-1	-1
2	2	62	64	-1	-1
2	2	70	32	-1	-1
2	2	83	42	-1	-1
2	2	84	89	-1	-1
2	2	85	72	-1	-1
2	2	88	74	-1	-1
2	2	92	53	-1	-1
2	2	93	157	-1	-1
2	2	94	147	-1	-1
2	2	95	37	-1	-1
2	2	100	122	-1	-1
2	2	101	110	-1	-1
2	2	103	146	-1	-1
2	2	112	68	-1	-1
2	2	114	96	-1	-1
2	2	119	98	-1	-1
2	2	124	71	-1	-1
2	2	125	81	-1	-1
2	2	131	130	-1	-1
2	2	132	127	-1	-1
2	2	133	80	-1	-1
2	2	134	136	-1	-1
2	2	141	45	-1	-1
2	2	143	77	-1	-1
2	2	149	87	-1	-1
2	2	151	66	-1	-1
2	2	153	140	-1	-1
2	2	154	121	-1	-1
2	2	155	47	-1	-1
2	2	159	126	-1	-1
2	2	160	106	-1	-1
2	2	162	139	-1	-1
2	2	163	91	-1	-1
2	2	164	38	-1	-1
2	2	166	145	-1	-1
2	2	168	148	-1	-1
2	2	172	117	-1	-1
2	2	174	128	-1	-1
2	2	175	107	-1	-1
2	2	177	120	-1	-1
2	2	179	228	-1	-1
2	2	180	135	-1	-1
2	2	182	278	-1	-1
2	2	184	211	-1	-1
2	2	185	56	-1	-1
2	2	186	269	-1	-1
2	2	188	240	-1	-1
2	2	189	242	-1	-1
2	2	191	183	-1	-1
2	2	192	78	-1	-1
2	2	193	165	-1	-1
2	2	195	105	-1	-1
2	2	196	190	-1	-1
2	2	198	210	-1	-1
2	2	202	169	-1	-1
2	2	204	244	-1	-1
2	2	205	272	-1	-1
2	2	207	201	-1	-1
2	2	209	171	-1	-1
2	2	213	223	-1	-1
2	2	216	39	-1	-1
2	2	217	229	-1	-1
2	2	219	277	-1	-1
2	2	220	60	-1	-1
2	2	221	109	-1	-1
2	2	222	108	-1	-1
2	2	224	181	-1	-1
2	2	225	256	-1	-1
2	2	227	203	-1	-1
2	2	231	241	-1	-1
2	2	232	118	-1	-1
2	2	235	61	-1	-1
2	2	236	90	-1	-1
2	2	237	268	-1	-1
2	2	238	194	-1	-1
2	2	239	102	-1	-1
2	2	243	34	-1	-1
2	2	245	144	-1	-1
2	2	248	73	-1	-1
2	2	249	176	-1	-1
2	2	250	41	-1	-1
2	2	251	55	-1	-1
2	2	252	156	-1	-1
2	2	254	173	-1	-1
2	2	255	86	-1	-1
2	2	257	212	-1	-1
2	2	258	49	-1	-1
2	2	259	161	-1	-1
2	2	260	167	-1	-1
2	2	261	282	-1	-1
2	2	262	138	-1	-1
2	2	265	82	-1	-1
2	2	267	65	-1	-1
2	2	270	226	-1	-1
2	2	271	137	-1	-1
2	2	274	40	-1	-1
2	2	275	104	-1	-1
2	2	276	280	-1	-1
2	2	279	115	-1	-1
2	2	283	263	-1	-1
2	2	284	152	-1	-1
2	2	286	233	-1	-1
2	2	288	97	-1	-1
2	2	289	43	-1	-1
2	2	290	35	-1	-1
2	2	291	281	-1	-1
2	2	292	79	-1	-1
2	3	40	102	-1	-1
2	3	54	48	-1	-1
2	3	63	61	-1	-1
2	3	64	60	-1	-1
2	3	65	148	-1	-1
2	3	66	58	-1	-1
2	3	70	73	-1	-1
2	3	74	71	-1	-1
2	3	75	82	-1	-1
2	3	77	41	-1	-1
2	3	79	68	-1	-1
2	3	83	55	-1	-1
2	3	87	112	-1	-1
2	3	88	39	-1	-1
2	3	89	53	-1	-1
2	3	90	44	-1	-1
2	3	93	51	-1	-1
2	3	96	147	-1	-1
2	3	99	119	-1	-1
2	3	100	105	-1	-1
2	3	101	139	-1	-1
2	3	103	78	-1	-1
2	3	104	144	-1	-1
2	3	107	76	-1	-1
2	3	109	46	-1	-1
2	3	111	72	-1	-1
2	3	114	43	-1	-1
2	3	116	97	-1	-1
2	3	118	32	-1	-1
2	3	120	127	-1	-1
2	3	121	49	-1	-1
2	3	126	135	-1	-1
2	3	131	128	-1	-1
2	3	134	129	-1	-1
2	3	136	132	-1	-1
2	3	140	142	-1	-1
2	3	141	38	-1	-1
2	3	145	143	-1	-1
2	3	146	67	-1	-1
2	3	150	151	-1	-1
2	3	153	149	-1	-1
2	3	154	35	-1	-1
2	3	155	81	-1	-1
2	3	156	57	-1	-1
2	3	161	152	-1	-1
2	3	162	95	-1	-1
2	3	165	167	-1	-1
2	3	168	206	-1	-1
2	3	169	125	-1	-1
2	3	174	173	-1	-1
2	3	177	170	-1	-1
2	3	179	175	-1	-1
2	3	180	273	-1	-1
2	3	181	227	-1	-1
2	3	183	284	-1	-1
2	3	186	122	-1	-1
2	3	189	69	-1	-1
2	3	191	50	-1	-1
2	3	193	182	-1	-1
2	3	195	245	-1	-1
2	3	197	188	-1	-1
2	3	198	265	-1	-1
2	3	199	280	-1	-1
2	3	200	240	-1	-1
2	3	201	196	-1	-1
2	3	203	184	-1	-1
2	3	204	224	-1	-1
2	3	205	235	-1	-1
2	3	209	226	-1	-1
2	3	210	178	-1	-1
2	3	211	261	-1	-1
2	3	214	62	-1	-1
2	3	215	113	-1	-1
2	3	216	254	-1	-1
2	3	221	213	-1	-1
2	3	223	288	-1	-1
2	3	228	124	-1	-1
2	3	229	244	-1	-1
2	3	230	36	-1	-1
2	3	232	222	-1	-1
2	3	236	275	-1	-1
2	3	237	274	-1	-1
2	3	238	33	-1	-1
2	3	243	266	-1	-1
2	3	246	106	-1	-1
2	3	247	220	-1	-1
2	3	249	160	-1	-1
2	3	250	171	-1	-1
2	3	255	253	-1	-1
2	3	256	164	-1	-1
2	3	257	264	-1	-1
2	3	258	251	-1	-1
2	3	259	163	-1	-1
2	3	262	270	-1	-1
2	3	267	289	-1	-1
2	3	268	202	-1	-1
2	3	269	158	-1	-1
2	3	271	241	-1	-1
2	3	272	207	-1	-1
2	3	277	130	-1	-1
2	3	279	252	-1	-1
2	3	283	276	-1	-1
2	3	285	157	-1	-1
2	3	286	260	-1	-1
2	3	287	84	-1	-1
2	3	291	123	-1	-1
2	3	292	187	-1	-1
2	4	33	34	-1	-1
2	4	39	42	-1	-1
2	4	41	32	-1	-1
2	4	44	36	-1	-1
2	4	45	90	-1	-1
2	4	48	97	-1	-1
2	4	50	52	-1	-1
2	4	51	89	-1	-1
2	4	55	129	-1	-1
2	4	57	56	-1	-1
2	4	58	64	-1	-1
2	4	60	66	-1	-1
2	4	62	46	-1	-1
2	4	65	59	-1	-1
2	4	70	67	-1	-1
2	4	71	69	-1	-1
2	4	72	75	-1	-1
2	4	78	68	-1	-1
2	4	79	73	-1	-1
2	4	80	74	-1	-1
2	4	81	47	-1	-1
2	4	84	98	-1	-1
2	4	87	54	-1	-1
2	4	91	63	-1	-1
2	4	92	100	-1	-1
2	4	94	114	-1	-1
2	4	99	115	-1	-1
2	4	106	102	-1	-1
2	4	108	112	-1	-1
2	4	110	76	-1	-1
2	4	111	103	-1	-1
2	4	113	104	-1	-1
2	4	119	116	-1	-1
2	4	122	117	-1	-1
2	4	123	121	-1	-1
2	4	124	120	-1	-1
2	4	127	130	-1	-1
2	4	135	133	-1	-1
2	4	137	131	-1	-1
2	4	138	151	-1	-1
2	4	139	148	-1	-1
2	4	142	145	-1	-1
2	4	144	146	-1	-1
2	4	150	101	-1	-1
2	4	155	157	-1	-1
2	4	159	85	-1	-1
2	4	162	37	-1	-1
2	4	163	243	-1	-1
2	4	166	86	-1	-1
2	4	167	263	-1	-1
2	4	169	179	-1	-1
2	4	170	208	-1	-1
2	4	172	177	-1	-1
2	4	178	176	-1	-1
2	4	180	174	-1	-1
2	4	182	192	-1	-1
2	4	184	210	-1	-1
2	4	185	198	-1	-1
2	4	187	196	-1	-1
2	4	190	189	-1	-1
2	4	193	195	-1	-1
2	4	194	286	-1	-1
2	4	199	206	-1	-1
2	4	202	255	-1	-1
2	4	204	201	-1	-1
2	4	205	200	-1	-1
2	4	213	232	-1	-1
2	4	217	216	-1	-1
2	4	218	234	-1	-1
2	4	219	221	-1	-1
2	4	222	220	-1	-1
2	4	224	231	-1	-1
2	4	226	53	-1	-1
2	4	228	242	-1	-1
2	4	230	225	-1	-1
2	4	233	215	-1	-1
2	4	241	268	-1	-1
2	4	245	186	-1	-1
2	4	246	239	-1	-1
2	4	247	250	-1	-1
2	4	248	249	-1	-1
2	4	256	252	-1	-1
2	4	258	290	-1	-1
2	4	260	141	-1	-1
2	4	264	262	-1	-1
2	4	266	288	-1	-1
2	4	267	209	-1	-1
2	4	269	165	-1	-1
2	4	271	203	-1	-1
2	4	273	235	-1	-1
2	4	274	211	-1	-1
2	4	275	282	-1	-1
2	4	280	278	-1	-1
2	4	281	279	-1	-1
2	4	284	277	-1	-1
2	4	287	82	-1	-1
2	5	32	39	-1	-1
2	5	33	45	-1	-1
2	5	34	287	-1	-1
2	5	36	42	-1	-1
2	5	37	41	-1	-1
2	5	38	40	-1	-1
2	5	47	49	-1	-1
2	5	51	91	-1	-1
2	5	53	87	-1	-1
2	5	55	81	-1	-1
2	5	56	66	-1	-1
2	5	61	62	-1	-1
2	5	64	138	-1	-1
2	5	65	58	-1	-1
2	5	67	69	-1	-1
2	5	68	70	-1	-1
2	5	77	76	-1	-1
2	5	78	75	-1	-1
2	5	79	72	-1	-1
2	5	85	88	-1	-1
2	5	89	48	-1	-1
2	5	90	59	-1	-1
2	5	93	50	-1	-1
2	5	95	35	-1	-1
2	5	99	147	-1	-1
2	5	100	86	-1	-1
2	5	102	104	-1	-1
2	5	103	106	-1	-1
2	5	109	108	-1	-1
2	5	111	105	-1	-1
2	5	112	110	-1	-1
2	5	113	107	-1	-1
2	5	114	115	-1	-1
2	5	119	134	-1	-1
2	5	120	98	-1	-1
2	5	121	131	-1	-1
2	5	123	118	-1	-1
2	5	124	117	-1	-1
2	5	125	116	-1	-1
2	5	127	126	-1	-1
2	5	133	132	-1	-1
2	5	135	130	-1	-1
2	5	136	44	-1	-1
2	5	137	128	-1	-1
2	5	140	157	-1	-1
2	5	144	141	-1	-1
2	5	149	143	-1	-1
2	5	151	142	-1	-1
2	5	152	43	-1	-1
2	5	153	96	-1	-1
2	5	154	160	-1	-1
2	5	156	155	-1	-1
2	5	161	158	-1	-1
2	5	164	184	-1	-1
2	5	165	235	-1	-1
2	5	166	94	-1	-1
2	5	167	182	-1	-1
2	5	169	176	-1	-1
2	5	170	171	-1	-1
2	5	172	180	-1	-1
2	5	173	179	-1	-1
2	5	174	224	-1	-1
2	5	181	201	-1	-1
2	5	183	207	-1	-1
2	5	188	101	-1	-1
